oneplan_solution_id,market,marketname,parentsolutionid,solutionid,solutionname,solutiontype,solutioninitiative,technology_type,requested_year,onairyear,status,por,pory,disabled,offloadprediction,useexhaustedyear,usebuildplanyear,projectnumber,bw700,bw700uc,bw600,bw700l,bw700ud,bw47,bwaws,bwpcs,bw850,bwaws3,bwlaa,bwcbrs,bwcband,bw28,bw39,carrnum,nodecnt,comments1,comments2,comments3,comments4,comments5,createdby,createdon,modifiedby,modifiedon,completedby,completedon,reactivatedby,reactivatedon,deleted,deletedby,deletedon,spectrum_override,spectrum_override_reason,spectrum_modified_by,spectrum_modified_on,useraction,useractionby,useractionon,useractionreason,useractioncomment,xpor,xdisabled,xoffloadprediction,xdeleted,source,groupname,capitalestimate,primary_rationale,rationale,groupid,symbiotic0,symbiotic1,symbiotic2,abbreviation,apply,release_flag,release_kss,release_priority_rank,release_tier,project_release_timestamp,released_by,rationale_reason,kracken_suggested_year,kracken_pslc,build_flag,sectors_applied,sector_count,cma_number,cma_name,trafficapprovedby,trafficapprovedon,total_sspt_sectors_added,solution_category,primary_site,fuze_site_id,budget_project_type,fips,existing_location_flag,legal_due_date,morphology,morphologyabbr,autodetected,autodetectedon,root_failures,sgfi,plannedgnodeb,clusterid,dependency_type,related_spm_project_no,ecpdid,dss,required_by_date
509814,133,Dallas,370577,5605853,HIDDENRIDGE2_SC,SC,AWS3,4G,0,2029,INACTIVE,0,0,0,1,0,0,15207079,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616524724,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
509742,133,Dallas,370565,5605827,DALDPELLUM47_SC,SC,AWS3,4G,0,2025,COMPLETED,0,0,0,1,0,0,15198445,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-04-18 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 15:51:57,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616281018,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
509724,133,Dallas,370562,5605821,DALDPELLUM40_SC,SC,AWS3,4G,2019,2022,COMPLETED,0,2022,0,1,0,0,16109592,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616555274,5GNRM,48113,,,URBAN,UB,1,2022-02-18 3:16:02,,,,,,,,,
509667,133,Dallas,370552,5605801,DALUPTOWN94_SC,SC,AWS3,4G,0,2021,COMPLETED,0,2021,0,1,0,0,15198403,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-09-30 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 15:51:51,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616280959,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
511419,133,Dallas,370930,5606453,DALUPTOWN46_SC,SC,AWS3,4G,0,2020,COMPLETED,0,2020,0,1,0,0,15172661,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2020-10-13 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 15:06:43,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616277402,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
509865,133,Dallas,370583,5605877,HIDDENRIDGE8_SC,SC,AWS3,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207091,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794666,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510420,133,Dallas,370692,5606066,DALDTARTS_24_SC,SC,AWS3,4G,0,2021,COMPLETED,0,2021,0,1,0,0,15165015,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,Auto Detect,2021-09-28 0:00:00,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2021-08-12 14:52:09,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616240776,5GNRM,48113,,,URBAN,UB,1,2021-12-17 0:17:00,,,,,,,,,
511093,133,Dallas,370851,5606331,TX_DAL_DALLAS_UTE_080,SC,CBRS,4G,2019,2027,INACTIVE,0,0,0,1,0,0,15308737,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,Other,,,,,1,9,Dallas; TX,,,,,,616538847,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
511017,133,Dallas,370841,5606301,TX_DAL_DALLAS_MD_010,SC,CBRS,4G,0,2029,INACTIVE,0,0,0,1,0,0,16672221,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,617067276,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510759,133,Dallas,370786,5606193,TX_DALLOVEFIELD_010,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298187,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798037,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510755,133,Dallas,370785,5606191,TX_DALLOVEFIELD_009,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298185,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798036,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510752,133,Dallas,370784,5606189,TX_DALLOVEFIELD_008,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298183,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798035,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510747,133,Dallas,370783,5606187,TX_DALLOVEFIELD_007,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298181,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798034,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510743,133,Dallas,370782,5606185,TX_DALLOVEFIELD_006,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298179,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798033,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510739,133,Dallas,370781,5606183,TX_DALLOVEFIELD_005,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298177,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798032,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510736,133,Dallas,370780,5606181,TX_DALLOVEFIELD_004,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298175,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798031,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510731,133,Dallas,370779,5606179,TX_DALLOVEFIELD_003,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298173,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798030,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510727,133,Dallas,370778,5606177,TX_DALLOVEFIELD_002,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298171,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798029,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510723,133,Dallas,370777,5606175,TX_DALLOVEFIELD_001,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298167,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616873643,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
510703,133,Dallas,370774,5606167,HIDDENRIDGE21_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298149,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798027,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510697,133,Dallas,370773,5606164,HIDDENRIDGE20_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298147,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798026,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510690,133,Dallas,370772,5606161,HIDDENRIDGE19_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298143,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,5G Millimeter Wave Densification Default,,,,,5GMWD,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798025,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510669,133,Dallas,370769,5606152,HIDDENRIDGE16_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15298131,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Micro (SC Trad),Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616798022,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
510647,133,Dallas,370765,5606141,HIDDENRIDGE15_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15286089,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 4G & 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616795761,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509926,133,Dallas,370589,5605903,HIDDENRIDGE14_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207103,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794670,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509916,133,Dallas,370588,5605899,HIDDENRIDGE13_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207101,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794669,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509907,133,Dallas,370587,5605895,HIDDENRIDGE12_SC,SC,CBRS,4G,0,2029,INACTIVE,0,0,0,1,0,0,15207099,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616675179,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
509897,133,Dallas,370586,5605891,HIDDENRIDGE11_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207097,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794668,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509870,133,Dallas,370583,5605879,HIDDENRIDGE8_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207091,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794666,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509859,133,Dallas,370582,5605875,HIDDENRIDGE7_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207089,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794665,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509852,133,Dallas,370581,5605871,HIDDENRIDGE6_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207087,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794596,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509836,133,Dallas,370579,5605863,HIDDENRIDGE4_SC,SC,CBRS,4G,0,2025,INACTIVE,0,0,0,1,0,0,15207083,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616794595,5GNRM,48113,,,URBAN-SUBURBAN,UBSB,0,,,,,,,,,,
509818,133,Dallas,370577,5605855,HIDDENRIDGE2_SC,SC,CBRS,4G,0,2029,INACTIVE,0,0,0,1,0,0,15207079,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,CTX Project 2.0: Modification-Type-Small Cell 5G - Initial Build,Solution created during Data Integrity Audit,-,-,-,SHAMIAS,2019-01-15 14:04:00,OPT_UPDT_SOL_OP_FRM_DRM,2025-11-18 18:27:11,,,,,0,,,NO,,,,,,,,,FALSE,FALSE,TRUE,FALSE,Manual,,0,5G Millimeter Wave Densification Default,RAN Capacity Default,,,,,CAPTRG,1,YES,,,,2019-04-22 16:03:33,batch_st_spm_sync,,,,,,1,9,Dallas; TX,,,,,,616524724,5GNRM,48113,,,URBAN,UB,0,,,,,,,,,,
